interview__key,interview__id,land_parcels__id,i01_3,i02__0,i02__1,i02__2,i02__3,i02__4,i02__5,i02__6,i02__7,i03,i04,i05,i06,i07__1,i07__2,i07__3,i07__4,i07__5,i07__6,i07__7,i07__8,i07__9,i07__10,i07__11,i07__96,i08,i09,i10,i11,i12,i13
01-43-37-39,88f0b721d0214e189a4ad3f2cb2438dd,1,Allocated By Family Member,1.0,,,,,,,,Wajir,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
48-74-83-02,ff5cc4fc4abc41c68ba96c19f5977ec6,1,Purchased,1.0,,,,,,,,Siaya,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
61-50-48-46,07959b8b82bf41beb0d3df88d1f8850b,1,Purchased,1.0,,,,,,,,Kisumu,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
61-50-48-46,07959b8b82bf41beb0d3df88d1f8850b,2,Inherited,1.0,,,,,,,,Kisumu,Community land,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
40-88-59-09,063331e34896446e8d66d5542b726a51,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
15-37-75-98,b0495d74dda843c99e7b7811d007fec7,1,Inherited,1.0,,,,,,,,Wajir,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
60-20-64-02,051eb9572822431b89728fb8a8127cd3,1,Inherited,1.0,,,,,,,,Nyamira,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
60-20-64-02,051eb9572822431b89728fb8a8127cd3,2,Purchased,1.0,,,,,,,,Nandi,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
16-07-23-28,c2dddeff1a564371aaa5d15da3373aaf,1,Inherited,1.0,,,,,,,,Wajir,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
41-79-57-94,d9140e9a9246449cb6dc62cf252470cc,1,Inherited,1.0,,,,,,,,Isiolo,Community land,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,Community/ other conflicts
95-02-80-88,2d3c3770c4b64c49b06d33b9c8f21645,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Moderately Likely,Intra-family
98-54-86-57,2f1f9bb764824a609ffa8497929f89d2,1,Purchased,1.0,,,,,,,,Busia,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
60-98-49-86,372ded1cdf6f4731bb070af776b633b6,1,Inherited,1.0,,,,,,,,Wajir,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
34-65-58-54,528db61ff0ab4f2dad42e20a34807b74,1,Inherited,1.0,,,,,,,,Machakos,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Not at all Likely,
23-44-85-72,740cf0439bfb49a8b52ce4192eeacc3a,1,Purchased,1.0,,,,,,,,Bomet,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
51-73-76-56,3c1f76a3684849c69fe3f118e7f66ac1,1,Inherited,1.0,,,,,,,,Wajir,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
71-65-11-41,402b0904d9d442c6a1f312f7871a1046,1,Inherited,1.0,,,,,,,,Kisii,Private,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
23-16-60-78,3ceffc53a0744624ab7fe9e9a7a05250,1,Purchased,2.0,,,,,,,,Garissa,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
10-69-75-68,6600326864264a058784c80d775a0f53,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
54-80-73-36,12ca1e33b9c54c1fb4a2569d5008eb6d,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
80-18-05-63,3e2c9e83b78649b5aa6e89795ed20a34,1,Inherited,1.0,2.0,,,,,,,Kisumu,Private,Freehold,Don't Know,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
33-27-07-18,a369806f1fb94cfeaa70365a73a3a364,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
65-94-97-43,45635c1e3a78473282e276a8cd0d192b,1,Allocated By Family Member,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
96-62-52-34,cf4544f75c494c3c9db381b22c021600,1,Purchased,1.0,,,,,,,,West Pokot,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
96-62-52-34,cf4544f75c494c3c9db381b22c021600,2,Purchased,1.0,,,,,,,,West Pokot,Private,Freehold,Title deed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
81-26-87-33,a1385481b6474c8ebf91f2df6c3a7886,1,Inherited,1.0,,,,,,,,Vihiga,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Not at all Likely,
05-71-97-77,42d3ee6a8fcd438eb119f9e479cda255,1,Inherited,1.0,,,,,,,,Kisumu,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don't Know,,Don't Know,,Not at all Likely,
30-43-03-86,c6c288c9f3f44334ab77007df36d68d8,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Allotment letters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
98-79-00-12,0b68b8c5bf424e21a1b7091728ebb40d,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
25-59-87-13,05c9903d723c44bba30f41d2cfdcb5e4,1,Purchased,1.0,,,,,,,,Siaya,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
20-57-20-14,c89c63c845734dc0b447ba44d2d8b509,1,Purchased,1.0,,,,,,,,Machakos,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
49-47-91-88,f36a7bc9a93d4cdabef42c592012c0ce,1,Purchased,1.0,,,,,,,,Machakos,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
91-32-25-76,a6513fa35b544b8ca3e685e067b11431,1,Purchased,1.0,2.0,,,,,,,Kwale,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),Yes,,Not at all Likely,
91-32-25-76,a6513fa35b544b8ca3e685e067b11431,2,Purchased,1.0,2.0,,,,,,,Kwale,Private,Freehold,Allotment letters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,Co-owner(s),Yes,,Not at all Likely,
91-32-25-76,a6513fa35b544b8ca3e685e067b11431,3,Purchased,1.0,2.0,,,,,,,Kwale,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
67-06-79-79,ab76b79f90ef47ac801e4632e335c293,1,Inherited,5.0,,,,,,,,Kisii,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
12-79-26-61,b207216a4129482ab3613b24a2b2c35b,1,Inherited,1.0,,,,,,,,Kisii,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
75-97-86-18,10b6cb87056f4262a860c6d32e88d4d0,1,Inherited,1.0,,,,,,,,Marsabit,Private,Freehold,Allotment letters,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
66-33-74-72,59e8bf3033e34d8984fe743f668089ac,1,Inherited,1.0,,,,,,,,Kisii,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
35-29-09-29,070260811ce24227adc654927402278f,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
49-30-14-73,efe79f670b6f4ee2a9307d02b6ec8933,1,Inherited,2.0,,,,,,,,Vihiga,Private,Leasehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
91-72-93-43,19032a5bbd9d426381a5a3c0dafbfc3c,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
99-85-00-36,492153afedb746ffb39dcc51c85684de,1,Purchased,1.0,,,,,,,,Garissa,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
86-43-56-99,5304ee43bdc54df3b23567dbc18dcba6,1,Inherited,1.0,,,,,,,,Homabay,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Slightly Likely,Intra-family
04-86-45-60,387239b7254e4592b833821dfca241bb,1,Allocated By  Non Relative,1.0,,,,,,,,Marsabit,Private,Freehold,Allotment letters,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
00-42-84-35,342ec81241634ddf9a43dc827a2f14d2,1,Inherited,1.0,,,,,,,,Kilifi,Private,Customary,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
65-16-53-56,727d047faf364e0badb17a46220f95cc,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
42-98-19-09,4b8dd0c5bc9445bb96e838c059b6d202,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Moderately Likely,Intra-family
59-96-54-74,c46280876bba435ca45d81f65056fe78,1,Purchased,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
59-96-54-74,c46280876bba435ca45d81f65056fe78,2,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
25-72-30-78,8ef20f69e75b480abd9e3fe9c37360fd,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Moderately Likely,Community/ other conflicts
72-80-69-15,e4f828b5a3b44bb0a8e4739b56d6e9b6,1,Inherited,1.0,,,,,,,,Kilifi,Private,Customary,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
72-80-69-15,e4f828b5a3b44bb0a8e4739b56d6e9b6,2,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
62-19-04-11,45fed3b726674b56861f26fc05bb7c62,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
54-15-36-90,b12bac43302d4d3da75ec1c4e9a45191,1,Purchased,1.0,,,,,,,,Garissa,Community land,Customary,Sale Agreement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
42-55-35-34,79af2637e8ae4ac99cedd8afa6c3aea8,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
86-67-88-24,4137f94c45f040eab8e3ab4232219e94,1,Purchased,1.0,,,,,,,,Baringo,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
86-67-88-24,4137f94c45f040eab8e3ab4232219e94,2,Inherited,1.0,,,,,,,,Baringo,Community land,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
48-61-01-40,e018732bf9824b208f69b621f5d95eec,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
90-07-95-71,e8e2c114007742279840261daf996246,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
08-16-94-27,47199d0ba4d64370ab77a7b61533a4db,1,Purchased,1.0,,,,,,,,West Pokot,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Moderately Likely,"Corruption in land administration system (e.g., forgery of documents etc.)"
73-52-30-82,97916b6cb2604082807ad34d6a344d91,1,Inherited,1.0,2.0,,,,,,,Taita-Taveta,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
73-52-30-82,97916b6cb2604082807ad34d6a344d91,2,Inherited,1.0,2.0,,,,,,,Kwale,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
73-52-30-82,97916b6cb2604082807ad34d6a344d91,3,Inherited,1.0,2.0,,,,,,,Machakos,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
41-88-43-47,3c4068979bfd498aab8348a58f4f7b30,1,Inherited,2.0,,,,,,,,Tana River,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
76-30-55-29,9161cc35f4f442b2b0172663ce81a522,1,Inherited,1.0,,,,,,,,West Pokot,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
37-64-63-95,3bfe0762ebd4453d9ab91ef5be79c6af,1,Inherited,1.0,,,,,,,,Tana River,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
71-36-97-72,8b1b2a6881ea47e79a919fa37527030f,1,Inherited,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),Yes,,Extremely Likely,Divorce
40-95-16-75,0bd976e220c34f70bfc6dd29dddc9898,1,Inherited,1.0,,,,,,,,Isiolo,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
16-52-97-02,6b7afa34f58d452a8a3f2c8b58f2681c,1,Purchased,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
32-98-51-82,519eb540ecc944ada0bfb1e441b90ff4,1,Allocated By Government,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
54-41-95-15,0453488abb5e40e6a21f4b7afe47d4ee,1,Inherited,1.0,,,,,,,,Murang'a,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
06-34-77-69,1e67d9c86dab456698f72421c44b62f5,1,Purchased,1.0,,,,,,,,Baringo,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
06-34-77-69,1e67d9c86dab456698f72421c44b62f5,2,Purchased,1.0,,,,,,,,Elgeyo-Marakwet,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
06-34-77-69,1e67d9c86dab456698f72421c44b62f5,3,Inherited,1.0,,,,,,,,Baringo,Private,Freehold,Transfer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
32-02-64-26,3c58d6cfae884949ad82691dc0317bc8,1,Inherited,1.0,,,,,,,,Kwale,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Don't Know,,Not at all Likely,
16-52-44-47,29ac40270480434d80605ae9b1f4da06,1,Inherited,1.0,,,,,,,,Nyeri,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-35-91-52,4c386daaefa04dc8baa24895d0aea9b4,1,Purchased,1.0,,,,,,,,Elgeyo-Marakwet,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-35-91-52,4c386daaefa04dc8baa24895d0aea9b4,2,Purchased,1.0,,,,,,,,Nandi,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
28-59-82-12,66b5b3b09ce04297acfba72ce9054e97,1,Purchased,1.0,2.0,,,,,,,Elgeyo-Marakwet,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
44-37-17-20,1d5830b34b0b4a4b8df0a1ad0a501b63,1,Gift,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
20-64-14-23,3198f7a4348343f288e45fe0f85ea7b5,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
98-81-15-83,166e085c73a64deb8a3c476263439313,1,Inherited,1.0,,,,,,,,Taita-Taveta,Private,Freehold,Trust deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
08-33-47-47,7b3bec1e6e714033a4935514fd27534a,1,Allocated By Government,6.0,,,,,,,,Nyandarua,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-86-23-48,4c0b1d5e47e341e78171150a4f010001,1,Purchased,1.0,,,,,,,,Kwale,Private,Freehold,Don't Know,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-86-23-48,4c0b1d5e47e341e78171150a4f010001,2,Purchased,1.0,,,,,,,,Kwale,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
83-03-72-76,1e0e6dd6d16c42348af97a2c663a05d3,1,Purchased,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
83-03-72-76,1e0e6dd6d16c42348af97a2c663a05d3,2,Purchased,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
83-03-72-76,1e0e6dd6d16c42348af97a2c663a05d3,3,Allocated By Government,1.0,,,,,,,,Kiambu,Public Land,Leasehold,Certificate of lease,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,"Government pronouncement (e.g., compulsory acquisition etc.)"
83-03-72-76,1e0e6dd6d16c42348af97a2c663a05d3,4,Purchased,2.0,,,,,,,,Kiambu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Don't Know,,Not at all Likely,
83-03-72-76,1e0e6dd6d16c42348af97a2c663a05d3,5,Purchased,2.0,,,,,,,,Kiambu,Private,Leasehold,Don't Know,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,"Corruption in land administration system (e.g., forgery of documents etc.)"
78-99-39-46,16cd0fac8ed9448b827c372e651cb747,1,Allocated By Family Member,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
78-99-39-46,16cd0fac8ed9448b827c372e651cb747,2,Allocated By Family Member,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
70-41-33-84,0ad48d7997294132aaadc5bf0eb57087,1,Inherited,2.0,,,,,,,,Elgeyo-Marakwet,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
70-41-33-84,0ad48d7997294132aaadc5bf0eb57087,2,Purchased,1.0,2.0,,,,,,,Elgeyo-Marakwet,Private,Freehold,Sale Agreement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Don't Know,,Yes,,Not at all Likely,
17-86-29-59,d97e477fefdc4b4b8a8068064b104273,1,Purchased,1.0,,,,,,,,Bomet,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
94-89-98-16,8bad0d5dffa747299795ed04e802e43f,1,Inherited,1.0,,,,,,,,Mandera,Private,Freehold,Allotment letters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,Intra-family
18-62-47-89,30f783a4658541ac89c9f764a809b243,1,Inherited,1.0,,,,,,,,Mandera,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Not at all Likely,
47-05-64-00,b086ee7869754c5987edd92a9c698b6d,1,Purchased,1.0,,,,,,,,Kwale,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
82-57-21-46,c5f75fbf72c84d5e84b34a8ee376f3d8,1,Purchased,1.0,,,,,,,,Taita-Taveta,Private,Freehold,Allotment letters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
