countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
AFG,2026-01-15,Paktya,Sayed Karam,Paktya,3695,33.63,69.39,non-food,Wage (qualified labour),274,Day,aggregate,Retail,AFN,785.0,11.84
AFG,2026-01-15,Paktya,Sayed Karam,Paktya,3695,33.63,69.39,oil and fats,Oil (cooking),82,KG,aggregate,Retail,AFN,115.65,1.74
AFG,2026-01-15,Paktya,Sayed Karam,Paktya,3695,33.63,69.39,pulses and nuts,Pulses,163,KG,aggregate,Retail,AFN,87.4,1.32
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,cereals and tubers,Bread,55,KG,aggregate,Retail,AFN,50.0,0.75
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,cereals and tubers,Rice (high quality),247,KG,aggregate,Retail,AFN,141.5,2.13
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,cereals and tubers,Rice (low quality),145,KG,aggregate,Retail,AFN,55.6,0.84
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,cereals and tubers,Wheat,84,KG,aggregate,Retail,AFN,26.3,0.4
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,cereals and tubers,Wheat flour (high quality),178,KG,aggregate,Retail,AFN,29.0,0.44
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,cereals and tubers,Wheat flour (low quality),800,KG,aggregate,Retail,AFN,27.7,0.42
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,miscellaneous food,Salt,185,KG,aggregate,Retail,AFN,30.0,0.45
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,miscellaneous food,Sugar,97,KG,aggregate,Retail,AFN,54.3,0.82
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,AFN,66.0,1.0
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,non-food,Fuel (diesel),284,L,aggregate,Retail,AFN,60.2,0.91
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,aggregate,Retail,AFN,300.0,4.52
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,non-food,Wage (qualified labour),274,Day,aggregate,Retail,AFN,650.0,9.8
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,oil and fats,Oil (cooking),82,KG,aggregate,Retail,AFN,131.4,1.98
AFG,2026-01-15,Panjsher,Khenj,Panjsher,3236,35.45,69.79,pulses and nuts,Pulses,163,KG,aggregate,Retail,AFN,90.55,1.37
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,cereals and tubers,Bread,55,KG,aggregate,Retail,AFN,50.0,0.75
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,cereals and tubers,Rice (high quality),247,KG,aggregate,Retail,AFN,138.45,2.09
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,cereals and tubers,Rice (low quality),145,KG,aggregate,Retail,AFN,52.0,0.78
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,cereals and tubers,Wheat,84,KG,aggregate,Retail,AFN,26.65,0.4
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,cereals and tubers,Wheat flour (high quality),178,KG,aggregate,Retail,AFN,28.35,0.43
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,cereals and tubers,Wheat flour (low quality),800,KG,aggregate,Retail,AFN,27.7,0.42
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,miscellaneous food,Salt,185,KG,aggregate,Retail,AFN,30.0,0.45
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,miscellaneous food,Sugar,97,KG,aggregate,Retail,AFN,52.9,0.8
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,AFN,66.0,1.0
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,non-food,Fuel (diesel),284,L,aggregate,Retail,AFN,60.2,0.91
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,aggregate,Retail,AFN,300.0,4.52
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,non-food,Wage (qualified labour),274,Day,aggregate,Retail,AFN,650.0,9.8
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,oil and fats,Oil (cooking),82,KG,aggregate,Retail,AFN,130.05,1.96
AFG,2026-01-15,Parwan,Syah Gerd,Parwan,3237,34.96,68.89,pulses and nuts,Pulses,163,KG,aggregate,Retail,AFN,89.3,1.35
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,cereals and tubers,Bread,55,KG,aggregate,Retail,AFN,56.0,0.84
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,cereals and tubers,Rice (high quality),247,KG,aggregate,Retail,AFN,136.5,2.06
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,cereals and tubers,Rice (low quality),145,KG,aggregate,Retail,AFN,58.25,0.88
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,cereals and tubers,Wheat,84,KG,aggregate,Retail,AFN,27.0,0.41
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,cereals and tubers,Wheat flour (high quality),178,KG,aggregate,Retail,AFN,32.0,0.48
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,cereals and tubers,Wheat flour (low quality),800,KG,aggregate,Retail,AFN,28.0,0.42
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,miscellaneous food,Salt,185,KG,aggregate,Retail,AFN,25.0,0.38
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,miscellaneous food,Sugar,97,KG,aggregate,Retail,AFN,60.0,0.9
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,AFN,66.0,1.0
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,non-food,Fuel (diesel),284,L,aggregate,Retail,AFN,61.25,0.92
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,aggregate,Retail,AFN,250.0,3.77
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,non-food,Wage (qualified labour),274,Day,aggregate,Retail,AFN,600.0,9.05
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,oil and fats,Oil (cooking),82,KG,aggregate,Retail,AFN,138.25,2.08
AFG,2026-01-15,Samangan,Khuram wa Sarbagh,Samangan,3238,35.97,67.7,pulses and nuts,Pulses,163,KG,aggregate,Retail,AFN,97.0,1.46
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,cereals and tubers,Bread,55,KG,aggregate,Retail,AFN,50.0,0.75
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,cereals and tubers,Rice (high quality),247,KG,aggregate,Retail,AFN,131.5,1.98
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,cereals and tubers,Rice (low quality),145,KG,aggregate,Retail,AFN,60.0,0.9
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,cereals and tubers,Wheat,84,KG,aggregate,Retail,AFN,26.7,0.4
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,cereals and tubers,Wheat flour (high quality),178,KG,aggregate,Retail,AFN,30.7,0.46
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,cereals and tubers,Wheat flour (low quality),800,KG,aggregate,Retail,AFN,28.0,0.42
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,miscellaneous food,Salt,185,KG,aggregate,Retail,AFN,25.0,0.38
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,miscellaneous food,Sugar,97,KG,aggregate,Retail,AFN,55.0,0.83
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,AFN,66.0,1.0
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,non-food,Fuel (diesel),284,L,aggregate,Retail,AFN,61.65,0.93
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,aggregate,Retail,AFN,350.0,5.28
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,non-food,Wage (qualified labour),274,Day,aggregate,Retail,AFN,700.0,10.55
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,oil and fats,Oil (cooking),82,KG,aggregate,Retail,AFN,135.0,2.04
AFG,2026-01-15,Sar-e-pul,Kohistanat,Sar-e-Pul,3239,35.71,66.14,pulses and nuts,Pulses,163,KG,aggregate,Retail,AFN,85.6,1.29
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,cereals and tubers,Bread,55,KG,aggregate,Retail,AFN,77.0,1.16
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,cereals and tubers,Rice (high quality),247,KG,aggregate,Retail,AFN,124.75,1.88
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,cereals and tubers,Rice (low quality),145,KG,aggregate,Retail,AFN,50.0,0.75
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,cereals and tubers,Wheat,84,KG,aggregate,Retail,AFN,27.0,0.41
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,cereals and tubers,Wheat flour (high quality),178,KG,aggregate,Retail,AFN,31.0,0.47
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,cereals and tubers,Wheat flour (low quality),800,KG,aggregate,Retail,AFN,28.0,0.42
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,miscellaneous food,Salt,185,KG,aggregate,Retail,AFN,25.0,0.38
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,miscellaneous food,Sugar,97,KG,aggregate,Retail,AFN,60.0,0.9
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,AFN,66.3,1.0
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,non-food,Fuel (diesel),284,L,aggregate,Retail,AFN,61.95,0.93
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,aggregate,Retail,AFN,300.0,4.52
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,non-food,Wage (qualified labour),274,Day,aggregate,Retail,AFN,570.0,8.59
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,oil and fats,Oil (cooking),82,KG,aggregate,Retail,AFN,130.0,1.96
AFG,2026-01-15,Takhar,Taloqan,Takhar,3240,36.7,69.78,pulses and nuts,Pulses,163,KG,aggregate,Retail,AFN,61.6,0.93
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,cereals and tubers,Bread,55,KG,aggregate,Retail,AFN,38.0,0.57
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,cereals and tubers,Rice (high quality),247,KG,aggregate,Retail,AFN,140.2,2.11
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,cereals and tubers,Rice (low quality),145,KG,aggregate,Retail,AFN,85.2,1.28
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,cereals and tubers,Wheat,84,KG,aggregate,Retail,AFN,31.35,0.47
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,cereals and tubers,Wheat flour (high quality),178,KG,aggregate,Retail,AFN,33.65,0.51
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,cereals and tubers,Wheat flour (low quality),800,KG,aggregate,Retail,AFN,31.35,0.47
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,miscellaneous food,Salt,185,KG,aggregate,Retail,AFN,15.35,0.23
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,miscellaneous food,Sugar,97,KG,aggregate,Retail,AFN,47.35,0.71
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,AFN,66.3,1.0
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,non-food,Fuel (diesel),284,L,aggregate,Retail,AFN,58.95,0.89
AFG,2026-01-15,Uruzgan,Chora,Uruzgan,3241,32.85,66.06,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,aggregate,Retail,AFN,250.0,3.77
