date,commodity,region,market,price_mean,price_std,obs_count,market_id,currency
2016-06-01,Beans (dry) - Retail,Rift Valley,Kajiado,80.0,,1,1853,KES
2016-06-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),90.0,,1,1851,KES
2016-06-01,Beans - Wholesale,Coast,Mombasa,59.755,,1,191,KES
2016-06-01,Beans - Wholesale,Nyanza,Kisumu,65.29,,1,186,KES
2016-06-01,Beans - Wholesale,Rift Valley,Eldoret town,67.055,,1,185,KES
2016-06-01,Beans - Wholesale,Rift Valley,Nakuru,51.524,,1,1850,KES
2016-06-01,Maize (white) - Retail,Coast,Hola (Tana River),41.7,,1,1854,KES
2016-06-01,Maize (white) - Retail,Coast,Kilifi,44.0,,1,1852,KES
2016-06-01,Maize (white) - Retail,Eastern,Kitui,28.0,,1,187,KES
2016-06-01,Maize (white) - Retail,Eastern,Marsabit,43.9,,1,190,KES
2016-06-01,Maize (white) - Retail,North Eastern,Garissa,60.0,,1,1855,KES
2016-06-01,Maize (white) - Retail,North Eastern,Mandera,66.0,,1,189,KES
2016-06-01,Maize (white) - Retail,Rift Valley,Kajiado,45.0,,1,1853,KES
2016-06-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),75.0,,1,188,KES
2016-06-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),39.0,,1,1851,KES
2016-06-01,Maize - Wholesale,Coast,Mombasa,29.854,,1,191,KES
2016-06-01,Maize - Wholesale,Nairobi,Nairobi,32.176,,1,184,KES
2016-06-01,Maize - Wholesale,Nyanza,Kisumu,35.001,,1,186,KES
2016-06-01,Maize - Wholesale,Rift Valley,Eldoret town,29.215,,1,185,KES
2016-06-01,Maize - Wholesale,Rift Valley,Nakuru,27.083,,1,1850,KES
2016-06-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,50.0,,1,184,KES
2016-06-01,Oil (vegetable) - Retail,Nairobi,Nairobi,185.0,,1,184,KES
2016-07-01,Beans (dry) - Retail,Coast,Kilifi,89.0,,1,1852,KES
2016-07-01,Beans (dry) - Retail,Eastern,Kitui,75.0,,1,187,KES
2016-07-01,Beans (dry) - Retail,Rift Valley,Kajiado,80.0,,1,1853,KES
2016-07-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),103.0,,1,1851,KES
2016-07-01,Beans - Wholesale,Coast,Mombasa,55.901,,1,191,KES
2016-07-01,Beans - Wholesale,Nyanza,Kisumu,64.966,,1,186,KES
2016-07-01,Beans - Wholesale,Rift Valley,Eldoret town,59.845,,1,185,KES
2016-07-01,Beans - Wholesale,Rift Valley,Nakuru,51.015,,1,1850,KES
2016-07-01,Maize (white) - Retail,Coast,Hola (Tana River),49.54,,1,1854,KES
2016-07-01,Maize (white) - Retail,Coast,Kilifi,40.0,,1,1852,KES
2016-07-01,Maize (white) - Retail,Eastern,Kitui,31.0,,1,187,KES
2016-07-01,Maize (white) - Retail,Eastern,Marsabit,42.4,,1,190,KES
2016-07-01,Maize (white) - Retail,North Eastern,Garissa,50.0,,1,1855,KES
2016-07-01,Maize (white) - Retail,North Eastern,Mandera,66.0,,1,189,KES
2016-07-01,Maize (white) - Retail,Rift Valley,Kajiado,44.0,,1,1853,KES
2016-07-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),75.0,,1,188,KES
2016-07-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),41.0,,1,1851,KES
2016-07-01,Maize - Wholesale,Coast,Mombasa,31.944,,1,191,KES
2016-07-01,Maize - Wholesale,Nairobi,Nairobi,31.962,,1,184,KES
2016-07-01,Maize - Wholesale,Nyanza,Kisumu,34.982,,1,186,KES
2016-07-01,Maize - Wholesale,Rift Valley,Eldoret town,31.917,,1,185,KES
2016-07-01,Maize - Wholesale,Rift Valley,Nakuru,28.766,,1,1850,KES
2016-07-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,52.0,,1,184,KES
2016-07-01,Oil (vegetable) - Retail,Nairobi,Nairobi,180.0,,1,184,KES
2016-08-01,Beans (dry) - Retail,Coast,Kilifi,88.0,,1,1852,KES
2016-08-01,Beans (dry) - Retail,Eastern,Kitui,78.0,,1,187,KES
2016-08-01,Beans (dry) - Retail,Rift Valley,Kajiado,83.0,,1,1853,KES
2016-08-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),94.0,,1,1851,KES
2016-08-01,Beans - Wholesale,Coast,Mombasa,55.923,,1,191,KES
2016-08-01,Beans - Wholesale,Nyanza,Kisumu,64.911,,1,186,KES
2016-08-01,Beans - Wholesale,Rift Valley,Eldoret town,53.109,,1,185,KES
2016-08-01,Beans - Wholesale,Rift Valley,Nakuru,45.944,,1,1850,KES
2016-08-01,Maize (white) - Retail,Coast,Hola (Tana River),53.45,,1,1854,KES
2016-08-01,Maize (white) - Retail,Coast,Kilifi,39.0,,1,1852,KES
2016-08-01,Maize (white) - Retail,Eastern,Kitui,33.0,,1,187,KES
2016-08-01,Maize (white) - Retail,Eastern,Marsabit,42.7,,1,190,KES
2016-08-01,Maize (white) - Retail,North Eastern,Garissa,50.0,,1,1855,KES
2016-08-01,Maize (white) - Retail,North Eastern,Mandera,64.0,,1,189,KES
2016-08-01,Maize (white) - Retail,Rift Valley,Kajiado,44.0,,1,1853,KES
2016-08-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),69.0,,1,188,KES
2016-08-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),41.0,,1,1851,KES
2016-08-01,Maize - Wholesale,Coast,Mombasa,33.953,,1,191,KES
2016-08-01,Maize - Wholesale,Nairobi,Nairobi,29.96,,1,184,KES
2016-08-01,Maize - Wholesale,Nyanza,Kisumu,34.952,,1,186,KES
2016-08-01,Maize - Wholesale,Rift Valley,Eldoret town,27.24,,1,185,KES
2016-08-01,Maize - Wholesale,Rift Valley,Nakuru,29.982,,1,1850,KES
2016-08-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,53.0,,1,184,KES
2016-08-01,Oil (vegetable) - Retail,Nairobi,Nairobi,180.0,,1,184,KES
2016-09-01,Beans (dry) - Retail,Coast,Kilifi,88.0,,1,1852,KES
2016-09-01,Beans (dry) - Retail,Eastern,Kitui,73.0,,1,187,KES
2016-09-01,Beans (dry) - Retail,Rift Valley,Kajiado,87.0,,1,1853,KES
2016-09-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),90.0,,1,1851,KES
2016-09-01,Beans - Wholesale,Coast,Mombasa,63.452,,1,191,KES
2016-09-01,Beans - Wholesale,Nyanza,Kisumu,69.313,,1,186,KES
2016-09-01,Beans - Wholesale,Rift Valley,Eldoret town,50.88,,1,185,KES
2016-09-01,Beans - Wholesale,Rift Valley,Nakuru,46.611,,1,1850,KES
2016-09-01,Maize (white) - Retail,Coast,Hola (Tana River),54.0,,1,1854,KES
2016-09-01,Maize (white) - Retail,Coast,Kilifi,42.0,,1,1852,KES
2016-09-01,Maize (white) - Retail,Eastern,Kitui,34.0,,1,187,KES
2016-09-01,Maize (white) - Retail,Eastern,Marsabit,43.3,,1,190,KES
2016-09-01,Maize (white) - Retail,North Eastern,Garissa,50.0,,1,1855,KES
2016-09-01,Maize (white) - Retail,North Eastern,Mandera,46.6,,1,189,KES
2016-09-01,Maize (white) - Retail,Rift Valley,Kajiado,43.0,,1,1853,KES
2016-09-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),71.0,,1,188,KES
2016-09-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),37.0,,1,1851,KES
2016-09-01,Maize - Wholesale,Coast,Mombasa,30.868,,1,191,KES
2016-09-01,Maize - Wholesale,Nairobi,Nairobi,30.008,,1,184,KES
2016-09-01,Maize - Wholesale,Nyanza,Kisumu,35.014,,1,186,KES
2016-09-01,Maize - Wholesale,Rift Valley,Eldoret town,27.345,,1,185,KES
2016-09-01,Maize - Wholesale,Rift Valley,Nakuru,29.407,,1,1850,KES
2016-09-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,48.0,,1,184,KES
2016-09-01,Oil (vegetable) - Retail,Nairobi,Nairobi,178.0,,1,184,KES
2016-10-01,Beans (dry) - Retail,Coast,Kilifi,92.0,,1,1852,KES
2016-10-01,Beans (dry) - Retail,Eastern,Kitui,77.5,,1,187,KES
2016-10-01,Beans (dry) - Retail,Rift Valley,Kajiado,92.0,,1,1853,KES
2016-10-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),98.0,,1,1851,KES
2016-10-01,Beans - Wholesale,Coast,Mombasa,65.981,,1,191,KES
2016-10-01,Beans - Wholesale,Nyanza,Kisumu,59.986,,1,186,KES
2016-10-01,Beans - Wholesale,Rift Valley,Eldoret town,59.973,,1,185,KES
2016-10-01,Beans - Wholesale,Rift Valley,Nakuru,46.59,,1,1850,KES
2016-10-01,Maize (white) - Retail,Coast,Hola (Tana River),58.0,,1,1854,KES
2016-10-01,Maize (white) - Retail,Coast,Kilifi,42.0,,1,1852,KES
2016-10-01,Maize (white) - Retail,Eastern,Kitui,34.0,,1,187,KES
2016-10-01,Maize (white) - Retail,Eastern,Marsabit,46.5,,1,190,KES
2016-10-01,Maize (white) - Retail,North Eastern,Garissa,55.0,,1,1855,KES
2016-10-01,Maize (white) - Retail,North Eastern,Mandera,63.0,,1,189,KES
2016-10-01,Maize (white) - Retail,Rift Valley,Kajiado,46.0,,1,1853,KES
2016-10-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),73.0,,1,188,KES
2016-10-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),43.0,,1,1851,KES
2016-10-01,Maize - Wholesale,Coast,Mombasa,32.99,,1,191,KES
2016-10-01,Maize - Wholesale,Nairobi,Nairobi,32.588,,1,184,KES
2016-10-01,Maize - Wholesale,Nyanza,Kisumu,34.992,,1,186,KES
2016-10-01,Maize - Wholesale,Rift Valley,Eldoret town,27.987,,1,185,KES
2016-10-01,Maize - Wholesale,Rift Valley,Nakuru,27.689,,1,1850,KES
2016-10-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,48.0,,1,184,KES
2016-10-01,Oil (vegetable) - Retail,Nairobi,Nairobi,176.0,,1,184,KES
2016-11-01,Beans (dry) - Retail,Coast,Kilifi,92.0,,1,1852,KES
2016-11-01,Beans (dry) - Retail,Eastern,Kitui,77.5,,1,187,KES
2016-11-01,Beans (dry) - Retail,Rift Valley,Kajiado,94.0,,1,1853,KES
2016-11-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),123.0,,1,1851,KES
2016-11-01,Beans - Wholesale,Coast,Mombasa,72.039,,1,191,KES
2016-11-01,Beans - Wholesale,Nyanza,Kisumu,62.056,,1,186,KES
2016-11-01,Beans - Wholesale,Rift Valley,Eldoret town,62.732,,1,185,KES
2016-11-01,Beans - Wholesale,Rift Valley,Nakuru,51.314,,1,1850,KES
2016-11-01,Maize (white) - Retail,Coast,Hola (Tana River),50.0,,1,1854,KES
2016-11-01,Maize (white) - Retail,Coast,Kilifi,42.0,,1,1852,KES
2016-11-01,Maize (white) - Retail,Eastern,Kitui,35.0,,1,187,KES
2016-11-01,Maize (white) - Retail,Eastern,Marsabit,45.8,,1,190,KES
2016-11-01,Maize (white) - Retail,North Eastern,Garissa,55.0,,1,1855,KES
2016-11-01,Maize (white) - Retail,North Eastern,Mandera,65.0,,1,189,KES
2016-11-01,Maize (white) - Retail,Rift Valley,Kajiado,48.0,,1,1853,KES
2016-11-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),74.0,,1,188,KES
2016-11-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),48.0,,1,1851,KES
2016-11-01,Maize - Wholesale,Coast,Mombasa,33.278,,1,191,KES
2016-11-01,Maize - Wholesale,Nairobi,Nairobi,32.002,,1,184,KES
2016-11-01,Maize - Wholesale,Nyanza,Kisumu,35.006,,1,186,KES
2016-11-01,Maize - Wholesale,Rift Valley,Eldoret town,29.13,,1,185,KES
2016-11-01,Maize - Wholesale,Rift Valley,Nakuru,27.732,,1,1850,KES
2016-11-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,48.0,,1,184,KES
2016-11-01,Oil (vegetable) - Retail,Nairobi,Nairobi,175.0,,1,184,KES
2016-12-01,Beans (dry) - Retail,Coast,Kilifi,96.0,,1,1852,KES
2016-12-01,Beans (dry) - Retail,Eastern,Kitui,76.5,,1,187,KES
2016-12-01,Beans (dry) - Retail,Rift Valley,Kajiado,94.0,,1,1853,KES
2016-12-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),106.0,,1,1851,KES
2016-12-01,Beans - Wholesale,Coast,Mombasa,77.071,,1,191,KES
2016-12-01,Beans - Wholesale,Nyanza,Kisumu,62.1,,1,186,KES
2016-12-01,Beans - Wholesale,Rift Valley,Eldoret town,69.703,,1,185,KES
2016-12-01,Beans - Wholesale,Rift Valley,Nakuru,59.616,,1,1850,KES
2016-12-01,Maize (white) - Retail,Coast,Hola (Tana River),50.0,,1,1854,KES
2016-12-01,Maize (white) - Retail,Coast,Kilifi,43.0,,1,1852,KES
2016-12-01,Maize (white) - Retail,Eastern,Kitui,35.0,,1,187,KES
2016-12-01,Maize (white) - Retail,Eastern,Marsabit,45.5,,1,190,KES
2016-12-01,Maize (white) - Retail,North Eastern,Garissa,55.0,,1,1855,KES
2016-12-01,Maize (white) - Retail,North Eastern,Mandera,66.0,,1,189,KES
2016-12-01,Maize (white) - Retail,Rift Valley,Kajiado,48.0,,1,1853,KES
2016-12-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),77.0,,1,188,KES
2016-12-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),48.0,,1,1851,KES
2016-12-01,Maize - Wholesale,Coast,Mombasa,33.021,,1,191,KES
2016-12-01,Maize - Wholesale,Nairobi,Nairobi,31.795,,1,184,KES
2016-12-01,Maize - Wholesale,Nyanza,Kisumu,34.776,,1,186,KES
2016-12-01,Maize - Wholesale,Rift Valley,Eldoret town,29.541,,1,185,KES
2016-12-01,Maize - Wholesale,Rift Valley,Nakuru,29.808,,1,1850,KES
2016-12-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,49.0,,1,184,KES
2016-12-01,Oil (vegetable) - Retail,Nairobi,Nairobi,172.0,,1,184,KES
2017-01-01,Beans (dry) - Retail,Coast,Kilifi,98.0,,1,1852,KES
2017-01-01,Beans (dry) - Retail,Eastern,Kitui,79.0,,1,187,KES
2017-01-01,Beans (dry) - Retail,Rift Valley,Kajiado,91.0,,1,1853,KES
2017-01-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),108.0,,1,1851,KES
2017-01-01,Beans - Wholesale,Coast,Mombasa,81.29,,1,191,KES
2017-01-01,Beans - Wholesale,Nyanza,Kisumu,72.799,,1,186,KES
2017-01-01,Beans - Wholesale,Rift Valley,Eldoret town,80.659,,1,185,KES
2017-01-01,Beans - Wholesale,Rift Valley,Nakuru,59.138,,1,1850,KES
2017-01-01,Maize (white) - Retail,Coast,Hola (Tana River),53.2,,1,1854,KES
2017-01-01,Maize (white) - Retail,Coast,Kilifi,40.0,,1,1852,KES
2017-01-01,Maize (white) - Retail,Eastern,Kitui,38.0,,1,187,KES
2017-01-01,Maize (white) - Retail,Eastern,Marsabit,46.7,,1,190,KES
2017-01-01,Maize (white) - Retail,North Eastern,Garissa,55.0,,1,1855,KES
2017-01-01,Maize (white) - Retail,North Eastern,Mandera,66.0,,1,189,KES
2017-01-01,Maize (white) - Retail,Rift Valley,Kajiado,48.0,,1,1853,KES
2017-01-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),87.0,,1,188,KES
2017-01-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),55.0,,1,1851,KES
2017-01-01,Maize - Wholesale,Coast,Mombasa,37.671,,1,191,KES
2017-01-01,Maize - Wholesale,Nairobi,Nairobi,31.856,,1,184,KES
2017-01-01,Maize - Wholesale,Nyanza,Kisumu,39.711,,1,186,KES
2017-01-01,Maize - Wholesale,Rift Valley,Eldoret town,31.765,,1,185,KES
2017-01-01,Maize - Wholesale,Rift Valley,Nakuru,35.926,,1,1850,KES
2017-01-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,49.0,,1,184,KES
2017-01-01,Oil (vegetable) - Retail,Nairobi,Nairobi,175.0,,1,184,KES
2017-02-01,Beans (dry) - Retail,Coast,Kilifi,100.0,,1,1852,KES
2017-02-01,Beans (dry) - Retail,Eastern,Kitui,86.0,,1,187,KES
2017-02-01,Beans (dry) - Retail,Rift Valley,Kajiado,97.0,,1,1853,KES
2017-02-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),112.0,,1,1851,KES
2017-02-01,Beans - Wholesale,Coast,Mombasa,84.901,,1,191,KES
2017-02-01,Beans - Wholesale,Nyanza,Kisumu,75.527,,1,186,KES
2017-02-01,Beans - Wholesale,Rift Valley,Eldoret town,82.233,,1,185,KES
2017-02-01,Beans - Wholesale,Rift Valley,Nakuru,64.365,,1,1850,KES
2017-02-01,Maize (white) - Retail,Coast,Hola (Tana River),54.5,,1,1854,KES
2017-02-01,Maize (white) - Retail,Coast,Kilifi,48.0,,1,1852,KES
2017-02-01,Maize (white) - Retail,Eastern,Kitui,48.0,,1,187,KES
2017-02-01,Maize (white) - Retail,Eastern,Marsabit,47.0,,1,190,KES
2017-02-01,Maize (white) - Retail,North Eastern,Garissa,55.0,,1,1855,KES
2017-02-01,Maize (white) - Retail,North Eastern,Mandera,64.0,,1,189,KES
2017-02-01,Maize (white) - Retail,Rift Valley,Kajiado,52.0,,1,1853,KES
2017-02-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),82.0,,1,188,KES
2017-02-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),52.0,,1,1851,KES
2017-02-01,Maize - Wholesale,Coast,Mombasa,40.921,,1,191,KES
2017-02-01,Maize - Wholesale,Nairobi,Nairobi,40.525,,1,184,KES
2017-02-01,Maize - Wholesale,Nyanza,Kisumu,41.825,,1,186,KES
2017-02-01,Maize - Wholesale,Rift Valley,Eldoret town,38.551,,1,185,KES
2017-02-01,Maize - Wholesale,Rift Valley,Nakuru,35.807,,1,1850,KES
2017-02-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,50.0,,1,184,KES
2017-02-01,Oil (vegetable) - Retail,Nairobi,Nairobi,180.0,,1,184,KES
2017-03-01,Beans (dry) - Retail,Coast,Kilifi,120.0,,1,1852,KES
2017-03-01,Beans (dry) - Retail,Eastern,Kitui,91.2,,1,187,KES
2017-03-01,Beans (dry) - Retail,Rift Valley,Kajiado,91.1,,1,1853,KES
2017-03-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),114.0,,1,1851,KES
2017-03-01,Beans - Wholesale,Coast,Mombasa,100.034,,1,191,KES
2017-03-01,Beans - Wholesale,Nyanza,Kisumu,89.902,,1,186,KES
2017-03-01,Beans - Wholesale,Rift Valley,Eldoret town,87.417,,1,185,KES
2017-03-01,Beans - Wholesale,Rift Valley,Nakuru,66.534,,1,1850,KES
2017-03-01,Maize (white) - Retail,Coast,Hola (Tana River),57.3,,1,1854,KES
2017-03-01,Maize (white) - Retail,Coast,Kilifi,58.0,,1,1852,KES
2017-03-01,Maize (white) - Retail,Eastern,Kitui,46.2,,1,187,KES
2017-03-01,Maize (white) - Retail,Eastern,Marsabit,46.6,,1,190,KES
2017-03-01,Maize (white) - Retail,North Eastern,Garissa,59.0,,1,1855,KES
2017-03-01,Maize (white) - Retail,North Eastern,Mandera,68.6,,1,189,KES
2017-03-01,Maize (white) - Retail,Rift Valley,Kajiado,54.4,,1,1853,KES
2017-03-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),90.7,,1,188,KES
2017-03-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),57.0,,1,1851,KES
2017-03-01,Maize - Wholesale,Coast,Mombasa,50.017,,1,191,KES
2017-03-01,Maize - Wholesale,Nairobi,Nairobi,44.99,,1,184,KES
2017-03-01,Maize - Wholesale,Nyanza,Kisumu,49.945,,1,186,KES
2017-03-01,Maize - Wholesale,Rift Valley,Eldoret town,38.606,,1,185,KES
2017-03-01,Maize - Wholesale,Rift Valley,Nakuru,46.554,,1,1850,KES
2017-04-01,Beans (dry) - Retail,Coast,Kilifi,117.3,,1,1852,KES
2017-04-01,Beans (dry) - Retail,Eastern,Kitui,93.0,,1,187,KES
2017-04-01,Beans (dry) - Retail,Rift Valley,Kajiado,130.0,,1,1853,KES
2017-04-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),127.0,,1,1851,KES
2017-04-01,Beans - Wholesale,Coast,Mombasa,105.052,,1,191,KES
2017-04-01,Beans - Wholesale,Nyanza,Kisumu,89.999,,1,186,KES
2017-04-01,Beans - Wholesale,Rift Valley,Eldoret town,92.525,,1,185,KES
2017-04-01,Beans - Wholesale,Rift Valley,Nakuru,70.099,,1,1850,KES
2017-04-01,Maize (white) - Retail,Coast,Hola (Tana River),56.1,,1,1854,KES
2017-04-01,Maize (white) - Retail,Coast,Kilifi,60.0,,1,1852,KES
2017-04-01,Maize (white) - Retail,Eastern,Kitui,54.0,,1,187,KES
2017-04-01,Maize (white) - Retail,Eastern,Marsabit,52.9,,1,190,KES
2017-04-01,Maize (white) - Retail,North Eastern,Garissa,60.0,,1,1855,KES
2017-04-01,Maize (white) - Retail,North Eastern,Mandera,65.0,,1,189,KES
2017-04-01,Maize (white) - Retail,Rift Valley,Kajiado,65.0,,1,1853,KES
2017-04-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),92.6,,1,188,KES
2017-04-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),62.0,,1,1851,KES
2017-04-01,Maize - Wholesale,Coast,Mombasa,50.335,,1,191,KES
2017-04-01,Maize - Wholesale,Nairobi,Nairobi,44.998,,1,184,KES
2017-04-01,Maize - Wholesale,Nyanza,Kisumu,53.948,,1,186,KES
2017-04-01,Maize - Wholesale,Rift Valley,Eldoret town,46.415,,1,185,KES
2017-04-01,Maize - Wholesale,Rift Valley,Nakuru,47.582,,1,1850,KES
2017-04-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,55.0,,1,184,KES
2017-04-01,Oil (vegetable) - Retail,Nairobi,Nairobi,190.0,,1,184,KES
2017-05-01,Beans (dry) - Retail,Coast,Kilifi,124.1,,1,1852,KES
2017-05-01,Beans (dry) - Retail,Eastern,Kitui,89.0,,1,187,KES
2017-05-01,Beans (dry) - Retail,Rift Valley,Kajiado,120.0,,1,1853,KES
2017-05-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),138.0,,1,1851,KES
2017-05-01,Beans - Wholesale,Coast,Mombasa,110.39,,1,191,KES
2017-05-01,Beans - Wholesale,Nyanza,Kisumu,85.755,,1,186,KES
2017-05-01,Beans - Wholesale,Rift Valley,Eldoret town,89.505,,1,185,KES
2017-05-01,Beans - Wholesale,Rift Valley,Nakuru,64.432,,1,1850,KES
2017-05-01,Maize (white) - Retail,Coast,Hola (Tana River),60.0,,1,1854,KES
2017-05-01,Maize (white) - Retail,Coast,Kilifi,87.9,,1,1852,KES
2017-05-01,Maize (white) - Retail,Eastern,Kitui,58.0,,1,187,KES
2017-05-01,Maize (white) - Retail,Eastern,Marsabit,47.0,,1,190,KES
2017-05-01,Maize (white) - Retail,North Eastern,Garissa,50.0,,1,1855,KES
2017-05-01,Maize (white) - Retail,North Eastern,Mandera,64.0,,1,189,KES
2017-05-01,Maize (white) - Retail,Rift Valley,Kajiado,65.0,,1,1853,KES
2017-05-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),98.0,,1,188,KES
2017-05-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),73.0,,1,1851,KES
2017-05-01,Maize - Wholesale,Coast,Mombasa,55.692,,1,191,KES
2017-05-01,Maize - Wholesale,Nairobi,Nairobi,49.202,,1,184,KES
2017-05-01,Maize - Wholesale,Nyanza,Kisumu,59.392,,1,186,KES
2017-05-01,Maize - Wholesale,Rift Valley,Eldoret town,46.081,,1,185,KES
2017-05-01,Maize - Wholesale,Rift Valley,Nakuru,47.283,,1,1850,KES
2017-05-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,50.0,,1,184,KES
2017-05-01,Oil (vegetable) - Retail,Nairobi,Nairobi,196.0,,1,184,KES
2017-06-01,Beans (dry) - Retail,Coast,Kilifi,121.3,,1,1852,KES
2017-06-01,Beans (dry) - Retail,Eastern,Kitui,91.0,,1,187,KES
2017-06-01,Beans (dry) - Retail,Rift Valley,Kajiado,125.0,,1,1853,KES
2017-06-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),129.0,,1,1851,KES
2017-06-01,Beans - Wholesale,Coast,Mombasa,91.755,,1,191,KES
2017-06-01,Beans - Wholesale,Nyanza,Kisumu,74.166,,1,186,KES
2017-06-01,Beans - Wholesale,Rift Valley,Eldoret town,75.188,,1,185,KES
2017-06-01,Beans - Wholesale,Rift Valley,Nakuru,62.205,,1,1850,KES
2017-06-01,Maize (white) - Retail,Coast,Hola (Tana River),80.0,,1,1854,KES
2017-06-01,Maize (white) - Retail,Coast,Kilifi,57.9,,1,1852,KES
2017-06-01,Maize (white) - Retail,Eastern,Kitui,58.0,,1,187,KES
2017-06-01,Maize (white) - Retail,Eastern,Marsabit,49.0,,1,190,KES
2017-06-01,Maize (white) - Retail,North Eastern,Garissa,60.0,,1,1855,KES
2017-06-01,Maize (white) - Retail,North Eastern,Mandera,66.0,,1,189,KES
2017-06-01,Maize (white) - Retail,Rift Valley,Kajiado,65.0,,1,1853,KES
2017-06-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),100.0,,1,188,KES
2017-06-01,Maize (white) - Retail,Rift Valley,Marigat (Baringo),81.0,,1,1851,KES
2017-06-01,Maize - Wholesale,Coast,Mombasa,51.835,,1,191,KES
2017-06-01,Maize - Wholesale,Nairobi,Nairobi,56.004,,1,184,KES
2017-06-01,Maize - Wholesale,Nyanza,Kisumu,60.02,,1,186,KES
2017-06-01,Maize - Wholesale,Rift Valley,Eldoret town,48.392,,1,185,KES
2017-06-01,Maize - Wholesale,Rift Valley,Nakuru,44.804,,1,1850,KES
2017-06-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,50.0,,1,184,KES
2017-06-01,Oil (vegetable) - Retail,Nairobi,Nairobi,198.0,,1,184,KES
2017-07-01,Beans (dry) - Retail,Coast,Kilifi,125.3,,1,1852,KES
2017-07-01,Beans (dry) - Retail,Eastern,Kitui,92.0,,1,187,KES
2017-07-01,Beans (dry) - Retail,Rift Valley,Kajiado,120.0,,1,1853,KES
2017-07-01,Beans (dry) - Retail,Rift Valley,Marigat (Baringo),118.0,,1,1851,KES
2017-07-01,Beans - Wholesale,Coast,Mombasa,86.189,,1,191,KES
2017-07-01,Beans - Wholesale,Nyanza,Kisumu,72.698,,1,186,KES
2017-07-01,Beans - Wholesale,Rift Valley,Eldoret town,78.012,,1,185,KES
2017-07-01,Beans - Wholesale,Rift Valley,Nakuru,61.99,,1,1850,KES
2017-07-01,Maize (white) - Retail,Coast,Hola (Tana River),65.0,,1,1854,KES
2017-07-01,Maize (white) - Retail,Coast,Kilifi,60.6,,1,1852,KES
2017-07-01,Maize (white) - Retail,Eastern,Kitui,58.0,,1,187,KES
2017-07-01,Maize (white) - Retail,Eastern,Marsabit,51.0,,1,190,KES
2017-07-01,Maize (white) - Retail,North Eastern,Garissa,60.0,,1,1855,KES
2017-07-01,Maize (white) - Retail,North Eastern,Mandera,66.0,,1,189,KES
2017-07-01,Maize (white) - Retail,Rift Valley,Kajiado,65.0,,1,1853,KES
2017-07-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),91.0,,1,188,KES
