ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-02-01,45.75183945339135,37.77464198805066,52.401266269287795,45.75183945339135,45.75183945339135,-0.7502178383352238,-0.7502178383352238,-0.7502178383352238,-0.7502178383352238,-0.7502178383352238,-0.7502178383352238,0.0,0.0,0.0,45.00162161505612
2011-03-01,46.16198558920171,37.54856765387402,52.05916066480428,46.16198558920171,46.16198558920171,-1.4985712897860672,-1.4985712897860672,-1.4985712897860672,-1.4985712897860672,-1.4985712897860672,-1.4985712897860672,0.0,0.0,0.0,44.66341429941565
2011-04-01,46.616075953848906,38.48869506372164,53.309312479341976,46.616075953848906,46.616075953848906,-0.6867310377786833,-0.6867310377786833,-0.6867310377786833,-0.6867310377786833,-0.6867310377786833,-0.6867310377786833,0.0,0.0,0.0,45.92934491607022
2011-05-01,47.05551824221714,40.88764162918216,54.976478615112185,47.05551824221714,47.05551824221714,0.6230996137282013,0.6230996137282013,0.6230996137282013,0.6230996137282013,0.6230996137282013,0.6230996137282013,0.0,0.0,0.0,47.67861785594534
2011-06-01,47.50960185232275,40.68330820197292,55.7006490454597,47.50960185232275,47.50960185232275,0.6099354192496522,0.6099354192496522,0.6099354192496522,0.6099354192496522,0.6099354192496522,0.6099354192496522,0.0,0.0,0.0,48.119537271572405
2011-07-01,47.949037604037855,41.422553829349646,56.83247742114229,47.949037604037855,47.949037604037855,1.2729373557005468,1.2729373557005468,1.2729373557005468,1.2729373557005468,1.2729373557005468,1.2729373557005468,0.0,0.0,0.0,49.221974959738404
2011-08-01,48.40312121414346,41.302462269891926,56.432097489410125,48.40312121414346,48.40312121414346,0.7371226796431279,0.7371226796431279,0.7371226796431279,0.7371226796431279,0.7371226796431279,0.7371226796431279,0.0,0.0,0.0,49.14024389378659
2011-09-01,48.857204824249074,40.99896624125571,55.72041883892037,48.857204824249074,48.857204824249074,-0.15555786176509387,-0.15555786176509387,-0.15555786176509387,-0.15555786176509387,-0.15555786176509387,-0.15555786176509387,0.0,0.0,0.0,48.70164696248398
2011-10-01,49.29664057596417,41.81090969604434,56.39764227988685,49.29664057596417,49.29664057596417,-0.25943973161345496,-0.25943973161345496,-0.25943973161345496,-0.25943973161345496,-0.25943973161345496,-0.25943973161345496,0.0,0.0,0.0,49.037200844350714
2011-11-01,49.71749253511644,41.968894295769736,57.25557546103126,49.71749253511644,49.71749253511644,-0.09502436946280918,-0.09502436946280918,-0.09502436946280918,-0.09502436946280918,-0.09502436946280918,-0.09502436946280918,0.0,0.0,0.0,49.622468165653636
